Setting,App,Feature,Classifier,Precision,Recall,F1
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-content,trained_classifiers/within-apps-dimeshift-random-forest-doc2vec-distance-content.sav,0.7360248447204969,0.8745387453874539,0.7993254637436762
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-content,trained_classifiers/within-apps-dimeshift-gaussian-naive-bayes-doc2vec-distance-content.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-content,trained_classifiers/within-apps-dimeshift-decision-tree-doc2vec-distance-content.sav,0.7391304347826086,0.8782287822878229,0.802698145025295
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-content,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-content.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-content,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-content.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-random-forest-doc2vec-distance-tags.sav,0.7505175983436853,0.8917589175891759,0.8150646430578977
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-random-forest-doc2vec-distance-tags.sav,0.7505175983436853,0.8917589175891759,0.8150646430578977
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-neural-network-dom-rted.sav,0.0,0.0,0.0
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-random-forest-doc2vec-distance-tags.sav,0.7505175983436853,0.8917589175891759,0.8150646430578977
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-nearest-neighbors-dom-rted.sav,0.8281573498964804,0.984009840098401,0.89938167509837
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-random-forest-doc2vec-distance-tags.sav,0.7505175983436853,0.8917589175891759,0.8150646430578977
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-nearest-neighbors-dom-rted.sav,0.0,0.0,0.0
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-random-forest-doc2vec-distance-tags.sav,0.7505175983436853,0.8917589175891759,0.8150646430578977
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-neural-network-dom-rted.sav,0.0,0.0,0.0
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-random-forest-doc2vec-distance-tags.sav,0.7505175983436853,0.8917589175891759,0.8150646430578977
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-nearest-neighbors-dom-rted.sav,0.8281573498964804,0.984009840098401,0.89938167509837
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-random-forest-doc2vec-distance-tags.sav,0.7505175983436853,0.8917589175891759,0.8150646430578977
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-nearest-neighbors-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-random-forest-doc2vec-distance-tags.sav,0.7505175983436853,0.8917589175891759,0.8150646430578977
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-svm-rbf-dom-rted.sav,0.0,0.0,0.0
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-neural-network-dom-rted.sav,0.0,0.0,0.0
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-dummy-dom-rted.sav,0.0641821946169772,0.076260762607626,0.0697020798201236
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-gradientboostingclassifier-dom-rted.sav,0.0,0.0,0.0
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-ensemble-dom-rted.sav,0.8281573498964804,0.984009840098401,0.89938167509837
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-random-forest-dom-rted.sav,0.8333333333333334,0.990159901599016,0.9050028105677348
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-histgradientboostingclassifier-dom-rted.sav,0.0,0.0,0.0
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-gaussianprocessclassifier-dom-rted.sav,0.0,0.0,0.0
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-extratreesclassifier-dom-rted.sav,0.8333333333333334,0.990159901599016,0.9050028105677348
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-baggingclassifier-dom-rted.sav,0.8302277432712215,0.986469864698647,0.9016301292861156
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-adaboostclassifier-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-adaboostclassifier-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-adaboostclassifier-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-adaboostclassifier-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,dimeshift,doc2vec-distance-tags,trained_classifiers/within-apps-dimeshift-svm-rbf-doc2vec-distance-tags.sav,0.0,0.0,0.0
within-apps,dimeshift,DOM-RTED,trained_classifiers/within-apps-dimeshift-adaboostclassifier-dom-rted.sav,0.8115942028985508,0.964329643296433,0.8813940415964024
within-apps,dimeshift,VISUAL-PDiff,trained_classifiers/within-apps-dimeshift-svm-rbf-visual-pdiff.sav,0.5600414078674948,0.6654366543665436,0.6082068577852726
within-apps,mantisbt,doc2vec-distance-tags,trained_classifiers/within-apps-mantisbt-random-forest-doc2vec-distance-tags.sav,0.8131399317406144,0.9333986287952988,0.8691290469676243
within-apps,mantisbt,DOM-RTED,trained_classifiers/within-apps-mantisbt-svm-rbf-dom-rted.sav,0.5844709897610921,0.6709108716944172,0.6247150022799817
within-apps,mantisbt,VISUAL-PDiff,trained_classifiers/within-apps-mantisbt-svm-rbf-visual-pdiff.sav,0.7517064846416383,0.8628795298726738,0.8034655722754218
